doc_type,company,sentence,word count
news,procter-gamble,"11,174,092, initially filed Nov. 13, 2020) developed by two co-inventors for recyclable aerosol dispensers.",14
news,procter-gamble,"The co-inventors are Jennifer Elizabeth Hosmer, Fairfield, Ohio, and Robert Earl Magness, Lebanon, Ohio.",14
news,procter-gamble,"The full-text of the patent can be found at Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s 1=11,174,092.PN.&OS= The abstract states: A polymeric aerosol dispenser that is recyclable.",21
news,procter-gamble,The recyclable polymeric aerosol dispenser including all polymeric components.,9
news,procter-gamble,These components being selectively either fixedly joined or separably joined based on the material composition of the component.,18
news,procter-gamble,"Further, components may be selected for their density and, thus, their ability to float or sink during the recycling process.",20
news,procter-gamble,The recyclable polymeric aerosol dispenser is designed to minimize its impact on the PET recycling stream and to align with industry recyclability guidelines.,23
news,procter-gamble,Written by Subhashree Samal; edited by Sudarshan Harpal.,8
news,procter-gamble,"For more information about Targeted News Service federal patent awards please contact: Myron Struck, Editor, Direct: Cell: Myron@targetednews.com",18
news,procter-gamble,September 16 (Renewables Now) - EDP Renovaveis SA (ELI:EDPR) has signed a power purchase agreement (PPA) with US consumer goods giant Procter & Gamble Co (NYSE:PG) to deliver it 127.5 MW of new green capacity in Spain.,37
news,procter-gamble,"The 15-year PPA will support the installation of the 100-MW (measured in direct current) Penaflor solar farm in Valladolid province, and the 47.5-MW Sierra de la Venta wind farm in Albacete.",31
news,procter-gamble,"The wind farm will send 27.5 MW to Procter & Gamble under the contract, EDPR's parent company EDP SA (ELI:EDP) said in bourse filing on Thursday.",26
news,procter-gamble,Its remaining 20-MW are covered by a separate PPA with an unnamed entity.,13
news,procter-gamble,Both Penaflor and Sierra de la Venta are expected to reach commercial operation date (COD) in 2023.,17
news,procter-gamble,"Thanks to these PPAs, around 40% of electricity needed by Procter & Gamble's factories across Europe will be produced in Spain, Procter & Gamble Espana said separately.",27
news,procter-gamble,"On global level, Procter & Gamble this week adopted an action plan to reach net zero greenhouse gas (GHG) emissions across its operations and supply chain, from raw material to retailer, by 2040.",33
news,procter-gamble,"The company wants to be able to procure 100% renewable electricity by 2030, and said that it has already approached that target by purchasing 97% globally.",26
news,procter-gamble,"CINCINNATI, May 21 -- Procter & Gamble issued the following news release: - Pampers Pure Protection Hybrid Diapers keep baby's skin dry & healthy, and are designed for parents who want a diaper with less waste2 but seek the convenience and protection of a disposable diaper Pampers knows that part of caring for babies is caring for the environment and the planet where they grow up.",66
news,procter-gamble,"In an era of reusing and reducing, parents are increasingly exploring more planet-conscious options, and that includes diapers.",18
news,procter-gamble,"That is why Pampers created Pampers Pure Protection Hybrid Diapers, our first diapering system that is part reusable, part disposable.",20
news,procter-gamble,The Pure Protection Hybrid Diaper uses trusted Pampers technology and provides superior dryness and leak protection from a diaper that uses 25% less disposable materials.,25
news,procter-gamble,A recent Pampers survey found that nearly half of all parents have tried cloth diapers but not as many continue to use them because leaks are common and changing them more frequently means more wash cycles.,36
news,procter-gamble,"Pampers Pure Protection Hybrid Diapers combine what parents love about both cloth and disposable diapers by pairing soft, reusable cloth diaper covers with disposable inserts.",25
news,procter-gamble,"Made to lock wetness away from skin for up to 12 hours, Pure Protection Hybrid Diapers help keep your baby's skin dry and healthy while producing less waste.",28
news,procter-gamble,"At Pampers, we've spent thousands of hours speaking with and listening to parents globally about what will best fit their needs, said Marty Vanderstelt, father of two and Senior Vice President - North America Baby Care.",36
news,procter-gamble,"That's why we've created Pampers Pure Protection Hybrid for parents who want a diaper that produces less waste2, but still seek the convenience and protection of a disposable diaper.",29
news,procter-gamble,"Pampers Pure Protection Hybrid is one of our many steps forward in the journey to a sustainable planet, and a happy, healthy future for every baby.",26
news,procter-gamble,"* A disposable insert made with a plant-based liner, enriched with shea butter and other thoughtfully selected materials.",18
news,procter-gamble,It features Pampers' trusted absorbent core and high leg cuffs to help prevent leaks.,14
news,procter-gamble,"* One size fits most super soft reusable cloth covers made with premium fabrics, adjustable leg elastics and waist snaps that will last through multiple changes.",26
news,procter-gamble,The machine washable covers are easy to clean with simple laundering instructions.,12
news,procter-gamble,"* 14 playful and fun prints (fruits, animals, and sweet messages) so you can customize your collection.",17
news,procter-gamble,Pampers disposable diapers are the #1 U.S. Pediatrician Recommended Brand and Pampers Pure Protection Hybrid Diapers meet the same high-quality standards as all Pampers products.,25
news,procter-gamble,"Just like other products in the Pampers Pure Protection family, our Pure Protection Hybrid Diapers are hypoallergenic and contain 0% fragrance, elemental chlorine, latex (natural rubber), or parabens.",28
news,procter-gamble,Procter & Gamble: Pampers Introduces New Hybrid Diaper--Part Reusable and Part Disposable Pampers is committed to caring for every baby and the planet they grow up in.,27
news,procter-gamble,This includes improving sustainability for the generations to come.,9
news,procter-gamble,"In addition to launching Pampers Pure Protection Hybrid, our Pampers business overall continues to innovate toward more sustainable diapering solutions to use 30% less diapering materials per baby over their diapering time.",32
news,procter-gamble,"Over the past 25 years, we have reduced our disposable diaper weight by 50% and our packaging by 70%, generating less use of resources in our products.",27
news,procter-gamble,Pampers Pure Hybrid Diapers are now available at Target locations and online at Target.com.,14
news,procter-gamble,Diaper pricing is at the sole discretion of the retailer.,10
news,procter-gamble,"For 60 years, parents have trusted Pampers to care for their babies.",12
