doc_type,company,sentence,word count
news,komatsu,"The participation covered a large outdoor area with a constructed stall and a comprehensive display of 15 machines, genuine parts, and special attachments.",23
news,komatsu,"For the first time, Komatsu displayed its HB365LC-1 Hybrid Excavator, which is about 20% more energy efficient and helps reduce carbon emission compared to conventional equipment.",26
news,komatsu,"The PC300LC-8 Hydraulic Excavator fitted with Parallel Cabin and Orange Peel Grapple is designed for scrap handling, which is expected to grow multi- fold with the new automobile scrapping policy.",30
news,komatsu,"Other products on display included Komatsu's PC210-10MO Super Long Front, PC205-10M0 Hydraulic Excavator 'the Earth Master' and the newly introduced PC500LC-10R Hydraulic Excavator developed for the mid-mining segment and the next-gen GD535-6 Motor Grader.",34
news,komatsu,These new models incorporate Komatsu's cutting-edge technology and have been specially developed to suit tough Indian applications and conditions.,19
news,komatsu,The new high performance Hydraulic Excavators have generated tremendous interest among buyers and the company has been lauded for introducing highly productive machines.,23
news,komatsu,All these models are bio-diesel compatible and poised to bring about a behavioural change in customer-buying preference and contribute to the sustainability index of the nation.,26
news,komatsu,Komatsu is in discussions with oil companies to make bio-fuel available at project sites with easy access for endusers.,19
news,komatsu,L&T recently commissioned Komatsu's 100-ton off-highway trucks for a steel company in Odisha which plans to operate the machines using bio-diesel.,21
news,komatsu,"The trucks deliver the same power and productivity, even when they operate on alternate energy, but save fossil fuel and reduce greenhouse gas emissions.",24
news,komatsu,"At bauma Conexpo India, L&T also showcased its fully indigenously developed and manufactured worldclass road machinery viz., L&T 1190 Soil Compactor, L&T 990 Tandem Compactor, L&T 491 Mini Compactor, and L&T 2490 Pneumatic Tyred Roller (CE-IV compatible), which have become well accepted in the Indian market.",46
news,komatsu,L&T 9020 Wheel Loader and L&T S315R Skid Steer Loader deployed for material handling formed part of the impressive product display.,21
news,komatsu,"L&T's environment-friendly Sand Plants and Crushing Solutions, which are manufactured at its Kansbahal Plant in Odisha, were showcased with table top models.",22
news,komatsu,These are truly 'Make in India' machines under the Prime Minister's vision of 'Atmanirbhar Bharat'.,15
news,komatsu,"Event Report: Komatsu and L&T showcase Hybrid Excavator & Sustainable Technology Machines An audio-visual centre in the stall featured Komtrax - Komatsu's telematics for connected machines to improve efficiency, Komatsu Oil Wear Analysis Centre for advanced oil analysis program, and a simulator to give visitors a virtual experience of operating an excavator.",52
news,komatsu,Komatsu and L&T Genuine Parts comprising fast-moving filter kits to GET (ground engaging tools) were part of the display.,19
news,komatsu,"Additionally, Komatsu had installed an Experience Centre and gave a perspective on the company's Genuine Parts vs fake items.",19
news,komatsu,"The stall also showcased value-added Special Attachments from Komatsu such as Rock Breaker, Quick Coupler and Car Scrap Handler, as well as L&T-manufactured items viz., Crusher Bucket, Rock Splitter, Clamshell and Slope Compactor - all of which have multiple applications in the Construction Industry.",44
news,komatsu,L&T had deployed Lady Operators at the exhibition as part of their efforts to introduce gender inclusiveness in the industry.,20
news,komatsu,"L&T now has an all-women maintenance crew working at a large iron ore project, which demonstrates women power to the world.",21
news,komatsu,"Yasunori Fujii, Managing Director, KIPL, and Arvind K. Garg, Senior Vice-President & Head, Construction & Mining Machinery, L&T, along with senior executives, led the company's participation at the tradeshow.",29
news,komatsu,"Komatsu Ltd. (President and CEO: Hiroyuki Ogawa) (hereafter Komatsu) and Honda Motor Co., Ltd. (President and CEO: Toshihiro Mibe) (hereafter Honda) today announced that they have reached a basic joint-development agreement to electrify Komatsus micro excavators1, which use the swappable Honda Mobile Power Pack (MPP)2, and establish a battery-sharing system, which uses the Honda MPP and enables mutual use of MPPs among different construction equipment and other equipment for the civil engineering and construction industries.",75
news,komatsu,"Both Honda and Komatsu have led the respective industries, developing products that contribute to mitigating environmental impact.",17
